policy_id,driver_age,vehicle_age,vehicle_type,annual_mileage,accident_history,location_risk_score,policy_duration_years,previous_claims,credit_score,claim_cost
5507,66,11,Hatchback,24118,1,0.35,6,0,690,1625
5508,20,15,Truck,18831,0,0.56,9,0,598,120
5509,37,9,Convertible,5958,1,0.59,9,0,641,2377
5510,37,17,Truck,15200,0,0.17,5,0,600,599
5511,70,14,Truck,5762,1,0.71,1,0,515,1567
5512,47,16,Sedan,25719,2,0.48,1,0,610,3366
5513,52,9,Truck,20069,0,0.9,7,0,597,253
5514,52,2,Sedan,18697,1,0.9,4,0,689,1190
5515,66,15,Sedan,27904,0,0.75,9,0,674,1012
5516,56,5,Convertible,23435,1,0.87,3,0,598,652
5517,44,2,SUV,20129,0,0.93,6,0,715,0
5518,43,8,Sedan,28373,1,0.62,9,1,686,2522
5519,31,10,Truck,13388,1,0.97,4,2,637,3591
5520,34,12,Convertible,29191,1,0.96,5,0,667,1199
5521,35,17,Truck,21644,0,0.2,5,0,603,1841
5522,62,3,SUV,11746,0,0.57,5,1,527,1673
5523,69,7,Hatchback,10890,0,0.2,2,0,655,1052
5524,46,12,SUV,11053,1,0.72,2,1,582,3560
5525,37,9,Convertible,6280,1,0.79,1,0,639,1191
5526,70,1,SUV,21519,1,0.9,1,1,671,3608
5527,44,7,SUV,27483,0,0.69,4,0,553,712
5528,35,5,Convertible,12877,0,0.51,3,0,660,457
5529,21,15,Convertible,7545,1,0.24,4,0,691,1867
5530,18,17,Truck,19447,0,0.21,6,0,546,1248
5531,67,16,Sedan,16677,0,0.54,1,0,685,591
5532,18,5,Hatchback,13560,0,0.85,8,0,745,660
5533,75,12,Hatchback,8662,1,0.78,8,0,637,1278
5534,43,13,Hatchback,20737,0,0.89,7,0,687,1072
5535,62,9,SUV,18055,2,0.83,4,1,600,3749
5536,37,10,Convertible,11729,1,0.28,8,0,696,1847
5537,69,12,Convertible,24838,1,0.28,9,0,676,1693
5538,40,11,Convertible,17798,0,0.51,5,1,661,2415
5539,27,8,Sedan,9808,1,0.27,6,0,658,1862
5540,76,3,Convertible,13048,1,0.27,8,0,670,1623
5541,28,6,Convertible,18107,0,0.34,5,0,647,613
5542,58,1,SUV,11520,0,0.12,4,0,601,1742
5543,58,6,Truck,21928,0,0.61,8,0,643,474
5544,22,8,Hatchback,27600,2,0.46,3,1,648,3506
5545,75,4,SUV,28501,0,0.31,6,2,591,3887
5546,18,14,SUV,25983,0,0.22,9,0,644,1840
5547,34,17,SUV,8423,1,0.51,6,1,647,3319
5548,39,3,Hatchback,26189,0,0.64,9,0,624,1098
5549,51,18,SUV,9483,0,0.98,8,0,668,911
5550,73,19,Truck,28355,0,0.33,9,0,679,1017
5551,62,6,Convertible,17527,0,0.12,9,0,617,1398
5552,58,7,Truck,12119,0,0.76,8,0,657,1475
5553,46,16,Convertible,22481,0,0.31,9,0,695,925
5554,21,12,Convertible,15718,1,0.54,7,0,599,1035
5555,22,10,SUV,20373,0,0.83,7,0,567,0
5556,28,0,SUV,28244,1,0.13,4,0,603,3143
5557,73,1,Hatchback,10435,0,0.23,1,0,676,2076
5558,68,16,Sedan,17355,0,0.19,7,0,627,652
5559,38,4,Truck,23327,1,0.31,8,0,588,2446
5560,52,5,Hatchback,6719,0,0.26,9,0,713,1574
5561,29,6,Hatchback,10768,1,0.38,1,1,591,3255
5562,43,14,Truck,29866,1,0.77,9,0,641,1611
5563,68,18,Truck,16881,0,0.14,7,0,687,828
5564,36,15,Convertible,14166,0,0.17,7,0,684,1224
5565,62,12,Sedan,21798,0,0.61,3,0,671,894
5566,77,4,SUV,14042,0,0.57,1,0,617,986
5567,24,2,Sedan,28489,0,0.53,7,0,678,750
5568,64,2,Sedan,16969,0,0.56,8,2,651,3805
5569,72,18,SUV,24112,2,0.77,6,1,670,4079
5570,24,13,Sedan,12203,1,0.62,7,0,719,1941
5571,43,15,Hatchback,9641,0,0.51,9,0,590,1287
5572,57,16,Hatchback,19374,0,0.17,8,0,669,1280
5573,22,3,SUV,19546,0,0.98,5,1,657,2311
5574,38,12,SUV,22125,2,0.32,4,0,697,2206
5575,31,7,Truck,19102,0,0.88,4,1,739,1671
5576,21,18,Truck,5591,1,0.44,4,0,737,2045
5577,40,4,Sedan,5749,0,0.72,2,0,692,865
5578,59,1,Sedan,7219,0,0.51,7,0,620,990
5579,37,14,SUV,14029,0,0.42,8,0,629,1571
5580,32,1,Sedan,19777,1,0.65,7,0,686,2178
5581,67,10,Convertible,16322,0,0.58,8,0,586,216
5582,69,12,Hatchback,16673,0,0.31,9,1,638,2371
5583,62,9,Sedan,13725,0,0.4,8,0,613,564
5584,46,2,Sedan,25844,3,0.13,5,0,591,4117
5585,25,4,Truck,17654,0,0.27,4,0,662,1402
5586,58,2,Convertible,28895,2,0.4,5,0,689,2029
5587,65,5,Sedan,14965,1,0.97,1,0,680,1147
5588,36,12,Hatchback,12508,1,0.57,5,0,656,804
5589,65,9,Sedan,24037,1,0.73,6,0,632,1871
5590,56,18,SUV,20091,0,0.71,9,1,624,1760
5591,63,7,Convertible,7570,0,0.98,9,0,694,0
5592,45,17,Sedan,27132,0,0.6,3,0,624,561
5593,63,2,Convertible,5264,0,0.63,8,0,623,977
5594,74,16,Sedan,24979,1,0.37,8,0,671,1912
5595,44,7,Hatchback,21025,1,0.66,9,1,601,2414
5596,21,9,Hatchback,18349,0,0.78,1,0,654,485
5597,75,1,Convertible,23418,1,0.19,5,0,624,1780
5598,32,11,Truck,24586,2,0.53,5,0,616,1925
5599,52,5,Truck,13573,0,0.48,7,1,638,1105
5600,54,1,SUV,16488,0,0.2,8,0,688,1309
5601,18,2,Truck,14358,1,0.41,7,0,659,1989
5602,20,16,Convertible,15670,1,0.58,6,1,665,2740
5603,64,6,Truck,5388,0,0.68,4,0,688,1666
5604,41,4,SUV,27581,2,0.36,9,0,681,2456
5605,44,0,Sedan,7071,0,0.53,2,0,641,757
5606,57,7,Truck,29970,1,0.76,6,0,678,1604
5607,78,11,Convertible,19968,0,0.48,6,0,642,1072
5608,53,13,Convertible,19454,0,0.95,4,0,672,252
5609,51,15,SUV,12840,0,0.13,3,0,702,1375
5610,46,9,SUV,16849,2,0.33,3,0,676,2751
5611,41,14,Hatchback,24640,0,0.22,2,0,588,1450
5612,41,14,Hatchback,25403,0,0.59,3,1,625,1591
5613,59,9,Hatchback,15431,0,0.26,4,1,682,1048
5614,21,6,Sedan,27442,0,0.77,4,0,542,371
5615,20,2,Convertible,11630,1,0.93,7,1,666,3220
5616,51,1,Hatchback,19968,2,0.29,4,0,663,3022
5617,74,5,Convertible,18008,0,0.92,9,0,786,0
5618,66,8,SUV,19719,0,0.67,8,0,672,1192
5619,40,9,Sedan,7859,0,0.28,1,0,645,1145
5620,70,3,SUV,7393,3,0.76,1,0,708,2971
5621,73,2,Convertible,28203,0,0.18,6,0,633,598
5622,69,8,Hatchback,19091,3,0.72,4,0,652,2599
5623,40,16,SUV,27455,0,0.88,6,0,654,372
5624,62,13,Truck,7050,0,0.96,9,0,680,1289
5625,22,9,Sedan,8121,2,0.15,5,1,604,4287
5626,48,12,Convertible,14116,1,0.16,8,0,692,1612
5627,79,11,Hatchback,9971,0,0.94,2,1,624,1321
5628,70,0,SUV,16767,0,0.81,8,0,753,685
5629,79,18,Sedan,29079,0,0.8,8,0,574,326
5630,58,18,Hatchback,8354,0,0.77,2,1,612,1776
5631,74,5,SUV,9474,0,0.75,7,0,549,699
5632,78,12,Convertible,8397,1,0.65,8,0,798,1532
5633,74,18,Truck,26801,1,0.83,7,0,589,312
5634,77,12,Truck,25152,2,0.13,6,0,688,3203
5635,71,3,Convertible,11281,0,0.77,3,0,686,268
5636,23,1,Sedan,17412,0,0.62,3,0,605,1139
5637,54,14,Convertible,24365,0,0.92,8,0,689,1509
5638,74,11,SUV,20751,0,0.94,4,0,597,0
5639,27,6,Sedan,10521,0,0.32,8,0,609,1043
5640,57,19,Truck,8472,1,0.81,6,1,572,2319
5641,24,17,SUV,24001,0,0.96,3,0,683,767
5642,56,12,Hatchback,10481,0,0.34,2,1,552,1135
5643,55,16,Hatchback,11209,0,0.87,1,0,670,285
5644,38,3,Hatchback,24883,1,0.63,4,0,644,1072
5645,78,13,Truck,28379,1,0.46,8,1,737,3688
5646,37,19,Convertible,29265,0,0.84,4,0,652,1425
5647,20,12,Sedan,24976,0,0.88,8,0,692,298
5648,68,2,Truck,13623,0,0.35,8,0,676,392
5649,39,17,SUV,27438,2,0.82,1,0,645,1894
5650,64,13,SUV,28656,1,0.14,6,1,706,3411
5651,21,14,Hatchback,14304,0,0.48,8,0,669,144
5652,45,2,Sedan,26080,0,0.16,8,1,695,2611
5653,29,0,Hatchback,18143,1,0.36,1,0,604,1647
5654,55,16,SUV,15245,0,0.96,8,0,676,753
5655,68,2,SUV,17445,0,0.76,9,1,690,2153
5656,53,13,Convertible,12546,1,0.78,6,0,596,2039
5657,64,2,Convertible,27857,0,0.22,7,0,646,1413
5658,58,12,Convertible,26606,3,0.62,6,0,563,3256
5659,22,14,Hatchback,23833,1,0.45,5,3,571,5400
5660,30,17,Sedan,10802,0,0.76,1,1,647,782
5661,40,13,Convertible,5544,0,0.24,2,0,740,1177
5662,75,2,Truck,11652,2,0.35,2,1,744,4074
5663,67,18,Convertible,21052,0,0.91,9,0,635,369
5664,47,7,Hatchback,27711,1,0.25,6,2,602,5102
5665,79,3,Sedan,28442,0,0.67,3,1,696,1107
5666,54,3,Convertible,7628,0,0.38,3,1,550,1765
5667,42,18,Sedan,8451,0,0.17,2,0,630,847
5668,65,10,Truck,13729,3,0.3,7,0,613,3432
5669,44,0,SUV,6436,1,0.88,1,2,646,3505
5670,68,7,Sedan,29471,0,0.92,1,0,719,0
5671,31,14,Convertible,28045,0,0.48,3,0,521,669
5672,74,0,Hatchback,16007,2,0.66,1,0,666,2762
5673,79,6,Hatchback,8062,1,0.57,3,1,667,3131
5674,65,19,Hatchback,21643,2,0.35,9,0,647,2244
5675,76,19,Hatchback,12551,1,0.41,7,0,665,1547
5676,64,10,Sedan,18113,1,0.57,9,0,676,1168
5677,71,13,Hatchback,20663,0,0.73,7,0,658,0
5678,53,15,SUV,9411,0,0.41,9,0,548,1336
5679,56,13,Truck,9841,0,0.73,3,0,606,0
5680,33,11,Sedan,12961,0,0.96,7,1,730,1894
5681,73,16,Sedan,22102,1,0.12,6,0,592,2927
5682,39,13,Hatchback,10196,0,0.25,2,0,654,1265
5683,38,9,Hatchback,24111,1,0.92,6,0,614,1512
5684,71,13,Sedan,16093,0,0.16,3,0,680,1470
5685,38,17,Hatchback,12546,1,0.79,2,0,640,1098
5686,25,8,Hatchback,24238,0,0.66,5,0,683,841
5687,66,16,Hatchback,26584,0,0.14,5,0,669,1353
5688,33,5,Hatchback,25451,1,0.1,2,0,631,1701
5689,76,7,Hatchback,24361,0,0.55,3,0,539,0
5690,72,12,Convertible,19484,1,0.21,8,0,607,1398
5691,48,17,Convertible,20103,0,0.88,5,0,590,0
5692,59,4,Convertible,19680,0,0.53,8,1,589,2238
5693,27,5,Sedan,19101,1,0.31,4,1,675,2263
5694,49,18,Truck,15006,0,0.25,4,0,751,2022
5695,76,3,Sedan,8480,0,0.85,6,0,527,1284
5696,51,6,Convertible,14933,1,0.75,5,0,575,1895
5697,79,3,Sedan,18261,1,0.75,5,0,662,1115
5698,26,10,Truck,18209,0,0.18,9,0,637,100
5699,34,11,Hatchback,13221,1,0.66,6,0,673,1879
5700,28,13,SUV,20065,0,0.88,3,2,648,2671
5701,49,12,Convertible,24877,3,0.79,4,0,716,3331
5702,27,9,Convertible,5230,1,0.21,9,1,679,3409
5703,39,17,Truck,12526,0,0.95,6,0,694,163
5704,74,15,Hatchback,10281,1,0.16,8,0,701,1367
5705,34,4,Hatchback,6251,0,0.6,7,0,590,806
5706,21,7,SUV,26724,3,0.95,1,0,679,2179
5707,65,13,Hatchback,11889,0,0.84,1,0,682,633
5708,69,4,Truck,18384,0,0.71,7,0,633,844
5709,64,7,Hatchback,17686,0,0.87,2,0,633,123
5710,42,5,Truck,23347,1,0.71,9,0,634,654
5711,76,15,Convertible,24550,0,0.15,9,0,606,2001
5712,38,3,Convertible,6778,1,0.42,2,0,581,1424
5713,54,11,Convertible,13052,0,0.48,9,0,757,743
5714,55,10,Sedan,9870,0,0.59,9,0,704,1281
5715,66,2,Convertible,6147,0,0.31,6,0,651,722
5716,18,11,Truck,7847,0,0.89,5,1,577,1249
5717,42,4,SUV,25234,1,0.31,2,0,677,3009
5718,68,5,Hatchback,24454,1,0.69,6,0,632,1064
5719,53,18,Convertible,5620,0,0.89,9,0,642,1056
5720,34,17,Sedan,5963,1,0.76,3,0,762,1448
5721,58,15,Sedan,12215,0,0.22,3,1,745,2380
5722,41,10,Truck,16052,0,0.96,4,0,532,109
5723,19,4,SUV,23526,0,0.18,4,0,668,1230
5724,57,8,Convertible,21003,1,0.28,1,1,658,3936
5725,32,2,Convertible,12418,0,0.23,2,0,668,1507
5726,49,7,Sedan,22710,0,0.7,6,0,622,0
5727,56,5,Truck,5121,0,0.83,5,2,650,2392
5728,76,3,Sedan,9313,0,0.31,4,0,595,1201
5729,23,11,Sedan,22460,0,0.98,9,0,702,660
5730,18,11,SUV,22566,0,0.23,2,0,700,1673
5731,64,15,Truck,18982,0,0.38,8,0,732,916
5732,40,9,SUV,5794,0,0.54,4,0,611,556
5733,75,13,Truck,14816,0,0.83,9,0,663,99
5734,56,12,Convertible,25655,1,0.44,4,0,752,538
5735,78,8,Hatchback,13483,0,0.26,2,0,616,1884
5736,79,6,Hatchback,12326,0,0.52,6,0,600,0
5737,74,11,Truck,13682,3,0.53,9,2,665,5480
5738,34,4,Hatchback,24192,0,0.11,7,0,708,317
5739,51,17,Sedan,24812,1,0.12,1,0,617,1723
5740,76,3,Convertible,18548,0,0.35,9,0,747,1257
5741,58,1,Convertible,24883,0,0.77,6,0,604,0
5742,46,2,Hatchback,23556,0,0.43,9,1,683,2258
5743,26,11,Truck,20638,0,0.29,2,1,616,2667
5744,30,2,Sedan,10986,0,0.2,7,0,627,900
5745,23,3,Truck,8907,1,0.35,8,0,691,3128
5746,23,5,Hatchback,26083,0,0.53,8,0,640,0
5747,37,11,Convertible,12081,1,0.18,5,1,574,2287
5748,69,18,Convertible,26608,1,0.11,7,0,610,1879
5749,70,9,Truck,18353,0,0.21,7,0,686,976
5750,20,0,SUV,24852,0,0.76,3,0,670,801
5751,34,16,Truck,10760,1,0.52,2,0,686,2074
5752,66,15,SUV,18771,0,0.5,5,0,620,407
5753,29,8,Truck,5490,0,0.12,4,2,597,2918
5754,65,8,SUV,9263,2,0.74,8,0,609,2037
5755,64,8,SUV,12769,0,0.28,5,0,612,1760
5756,62,11,SUV,22581,0,0.18,9,0,648,1753
5757,72,8,SUV,16635,0,0.86,7,1,591,1831
5758,18,14,Sedan,6904,0,0.54,1,0,703,530
5759,34,1,SUV,10269,0,0.77,2,1,676,1861
5760,20,10,SUV,6650,1,0.84,8,0,607,1660
5761,43,10,Convertible,17467,1,0.97,8,0,640,1203
5762,32,7,Sedan,8191,0,0.66,2,1,606,1152
5763,53,5,SUV,5027,1,0.16,7,1,643,2619
5764,49,19,Hatchback,19132,0,0.6,8,0,608,608
5765,49,6,Sedan,27644,0,0.56,4,0,757,1121
5766,21,2,Convertible,7750,1,0.15,3,0,570,1426
5767,35,7,Truck,7879,0,0.38,9,1,587,2341
5768,66,17,Convertible,9357,1,0.47,2,1,638,1974
5769,36,16,Convertible,15865,0,0.24,3,0,655,1126
5770,60,10,Sedan,21255,0,0.11,8,0,655,826
5771,69,1,Sedan,7832,0,0.78,2,0,696,0
5772,52,18,Hatchback,8109,0,0.87,5,1,672,1394
5773,57,6,Hatchback,14652,0,0.31,8,0,604,378
5774,31,17,Sedan,10758,0,0.1,7,0,703,1093
5775,75,7,Sedan,7921,1,0.9,4,0,681,1431
5776,50,13,Sedan,6433,0,0.22,9,0,719,1337
5777,31,6,Truck,9428,1,0.46,2,0,653,666
5778,51,3,Convertible,12698,0,0.43,7,0,705,1172
5779,78,16,Hatchback,13111,2,0.25,7,0,514,2896
5780,72,4,Hatchback,24920,1,0.64,7,0,626,1268
5781,21,11,SUV,28247,1,0.93,7,0,604,756
5782,41,8,Truck,22565,2,0.56,5,0,685,2156
5783,76,19,Sedan,20519,0,0.98,1,0,613,1169
5784,46,12,Sedan,24789,1,0.27,4,0,699,2155
5785,36,17,Truck,20735,2,0.86,5,0,689,2558
5786,23,19,Hatchback,17366,0,0.33,4,0,620,508
5787,74,8,Sedan,19155,1,0.33,7,1,662,2730
5788,50,3,SUV,25298,0,0.21,2,0,639,656
5789,66,7,Hatchback,17484,0,0.88,2,1,656,1311
5790,57,0,Convertible,14975,0,0.75,2,0,687,1240
5791,36,16,Truck,25106,1,0.41,3,1,634,2696
5792,70,8,Hatchback,17513,2,0.41,5,0,567,2171
5793,18,19,Convertible,7642,1,0.86,9,0,680,1391
5794,22,12,SUV,12577,0,0.93,3,0,704,305
5795,44,1,Truck,18849,0,0.64,6,0,565,716
5796,33,12,Sedan,8711,1,0.47,6,0,648,1370
5797,23,8,Sedan,24344,1,0.15,6,0,603,2062
5798,57,19,Convertible,26214,0,0.21,5,0,706,939
5799,30,5,Hatchback,10458,0,0.23,2,1,709,1724
5800,65,0,SUV,23003,0,0.35,1,1,610,2890
5801,79,4,Convertible,27522,2,0.33,5,0,584,3500
5802,52,2,SUV,11680,1,0.59,8,0,662,1972
5803,36,3,SUV,17507,0,0.95,5,0,595,0
5804,29,0,SUV,23724,0,0.88,3,1,693,1711
5805,33,13,Truck,14419,0,0.56,3,1,643,2088
5806,76,8,Convertible,21239,0,0.12,2,0,730,364
5807,60,3,Truck,23112,0,0.16,7,1,732,2088
5808,27,17,Hatchback,24969,1,0.87,2,0,728,558
5809,42,13,Hatchback,21585,0,0.36,6,0,670,453
5810,37,3,Sedan,10985,0,0.39,8,1,603,2291
5811,48,9,Sedan,27559,0,0.23,8,0,576,1068
5812,21,2,Sedan,8160,0,0.3,2,0,680,459
5813,61,6,Hatchback,16465,0,0.32,6,1,683,2167
5814,40,9,SUV,23097,1,0.47,3,0,663,1670
5815,19,12,SUV,12872,1,0.66,9,0,584,2103
5816,73,3,Convertible,12839,0,0.42,3,0,610,0
5817,39,17,Hatchback,20652,1,0.5,1,0,654,1262
5818,68,10,Sedan,11859,0,0.26,9,2,619,4227
5819,74,3,Hatchback,5752,0,0.15,8,0,611,587
5820,54,13,SUV,18304,1,0.41,2,0,602,1379
5821,25,17,SUV,21498,0,0.16,3,1,643,2311
5822,24,7,Truck,20057,0,0.37,7,0,640,1579
5823,31,9,Truck,26725,1,0.85,6,0,609,1470
5824,73,4,Convertible,8980,0,0.43,8,0,651,359
5825,72,6,Hatchback,11325,0,0.27,5,0,662,1011
5826,20,11,Truck,24202,0,0.91,5,0,668,234
5827,67,2,Truck,21852,1,0.68,2,0,602,1661
5828,33,3,Hatchback,5425,1,0.99,6,1,635,2300
5829,72,9,SUV,13141,0,0.37,5,0,651,1256
5830,36,3,Convertible,22959,0,0.28,9,1,656,2070
5831,68,14,Convertible,15057,1,0.37,3,0,583,2425
5832,35,9,Convertible,22217,0,0.83,5,1,633,1669
5833,69,15,Truck,19316,1,0.24,3,1,680,2783
5834,33,14,SUV,19820,1,0.32,9,0,620,2537
5835,25,18,Convertible,9106,0,0.73,9,1,668,2097
5836,77,19,Hatchback,25087,0,0.76,7,0,651,129
5837,50,18,Convertible,6408,1,0.96,1,0,627,0
5838,66,17,Sedan,24865,0,0.98,9,0,713,628
5839,29,11,SUV,27569,1,0.7,9,0,635,1404
5840,79,15,Sedan,10821,1,0.43,5,0,639,1729
5841,70,0,SUV,15362,0,0.51,2,0,626,1595
5842,28,15,Hatchback,11844,0,0.5,1,0,724,351
5843,22,1,Truck,11395,2,0.45,2,2,720,4293
5844,44,14,Truck,13795,0,0.4,4,1,707,1431
5845,29,6,SUV,20843,0,0.25,4,2,693,4766
5846,34,0,Convertible,21596,0,0.43,1,0,606,1472
5847,23,4,Sedan,27795,0,0.97,8,1,628,1876
5848,50,9,Hatchback,20341,2,0.89,8,0,611,1070
5849,22,3,Convertible,9801,0,0.66,8,0,702,0
5850,74,13,Truck,20346,2,0.27,5,0,767,3015
5851,45,12,Convertible,6758,1,0.89,2,1,684,2637
5852,31,0,Sedan,10780,0,0.38,4,0,734,790
5853,22,15,Truck,16260,0,0.59,1,0,673,60
5854,71,8,SUV,13973,0,0.92,1,1,666,2333
5855,73,15,Hatchback,17413,0,0.4,3,1,621,3033
5856,76,18,Hatchback,22910,2,0.92,4,0,681,2241
5857,50,14,Truck,5840,0,0.31,3,0,696,643
5858,79,13,SUV,22725,0,0.94,3,0,703,1357
5859,67,19,Sedan,17299,0,0.42,8,0,655,1006
5860,65,9,Hatchback,22884,0,0.44,4,1,660,2901
5861,58,11,Truck,29505,1,0.6,3,1,647,2549
5862,36,0,Hatchback,10559,0,0.41,9,1,622,3128
5863,39,16,SUV,10926,1,0.5,1,1,694,2807
5864,22,8,Sedan,13707,0,0.55,8,0,555,435
5865,76,18,SUV,21175,2,0.54,5,0,566,3016
5866,19,17,Convertible,16654,0,0.96,8,1,623,1532
5867,47,6,SUV,18991,0,0.35,3,0,586,1362
5868,64,8,SUV,16271,0,0.36,6,2,704,3055
5869,56,11,Hatchback,12675,0,0.85,7,1,628,1177
5870,21,6,SUV,14339,0,0.45,8,1,694,2072
5871,50,13,Truck,27841,1,0.17,7,0,715,2138
5872,30,14,Hatchback,24640,1,0.53,7,0,653,1208
5873,37,14,Hatchback,7594,1,0.6,2,0,666,2062
5874,71,5,Convertible,8656,2,0.66,3,0,711,2208
5875,24,13,Truck,14740,1,0.31,6,0,700,2667
5876,32,1,SUV,23470,0,0.98,3,0,546,1
5877,40,7,Convertible,8155,0,0.76,9,0,629,729
5878,31,12,Truck,28572,0,0.75,9,0,676,803
5879,40,5,Convertible,27780,1,0.89,6,0,661,1361
5880,36,4,Sedan,5978,0,0.12,1,0,600,1168
5881,71,4,SUV,15497,0,0.65,1,1,565,2493
5882,46,0,Convertible,17075,0,0.84,4,0,681,0
5883,73,8,Sedan,24431,1,0.13,8,1,608,3338
5884,37,5,SUV,7589,1,0.78,3,0,643,1041
5885,46,19,Convertible,23390,0,0.99,4,0,657,58
5886,41,6,Convertible,28167,1,0.63,6,0,642,1621
5887,35,8,Convertible,10942,0,0.48,9,0,603,1313
5888,27,4,Convertible,23983,0,0.51,4,3,646,3714
5889,58,13,Hatchback,7508,4,0.71,3,1,623,5846
5890,74,4,Convertible,17511,0,0.61,9,0,733,1211
5891,25,7,Hatchback,29855,2,0.81,7,1,661,3327
5892,43,6,Hatchback,22577,1,0.48,9,0,778,1103
5893,79,12,Sedan,10915,0,0.48,6,0,584,1618
5894,46,12,SUV,7045,0,0.77,4,0,635,988
5895,27,7,Hatchback,29180,0,0.68,5,2,635,3266
5896,34,10,Truck,13439,2,0.8,2,0,611,1782
5897,19,17,Hatchback,14576,1,0.9,3,0,632,1326
5898,23,18,Truck,14564,1,0.34,5,0,626,1478
5899,75,5,Sedan,16105,1,0.38,3,0,601,2350
5900,22,1,Truck,28986,0,0.57,3,1,740,2555
5901,45,12,Sedan,20765,1,0.94,9,0,646,1110
5902,79,10,Sedan,25056,0,0.85,4,1,696,1388
5903,58,0,Sedan,19793,0,0.52,4,0,700,1187
5904,22,1,Truck,19921,0,0.62,1,0,721,1011
5905,35,16,Truck,12181,0,0.74,7,1,601,1207
5906,43,7,Sedan,5044,0,0.57,9,0,713,603
5907,37,1,Sedan,23469,1,0.19,8,0,646,3015
5908,58,5,SUV,9511,0,0.42,2,0,752,1095
5909,66,4,Sedan,27772,1,0.14,6,1,676,3296
5910,44,15,Convertible,20421,1,0.7,5,0,592,1703
5911,66,7,SUV,12775,0,0.4,8,2,713,3244
5912,29,18,SUV,26755,1,0.76,1,1,708,3155
5913,24,15,SUV,15707,1,0.49,9,0,585,2026
5914,76,12,Convertible,18372,0,0.14,9,0,687,1755
5915,20,19,SUV,12948,1,0.44,7,1,730,2249
5916,27,6,SUV,27607,1,0.3,8,1,674,3391
5917,51,15,Truck,25707,0,0.29,9,0,601,1147
5918,42,15,Truck,28010,1,0.44,5,0,701,982
5919,52,11,Sedan,29433,0,0.98,2,0,683,213
5920,33,13,Sedan,28475,1,0.96,1,0,638,1363
5921,19,17,Hatchback,16079,1,0.82,5,0,627,1334
5922,77,17,Convertible,13216,0,0.32,8,0,683,1008
5923,41,15,Truck,15006,0,0.79,4,1,604,1733
5924,27,19,Sedan,6225,1,0.11,4,0,660,1791
5925,55,15,Convertible,6248,0,0.15,4,0,710,2186
5926,39,12,SUV,20869,1,0.85,8,0,726,1639
5927,43,8,Convertible,26410,0,0.61,7,0,624,865
5928,60,8,Truck,24226,1,0.44,1,0,571,1020
5929,72,12,Hatchback,10698,0,0.77,6,0,615,404
5930,56,3,Truck,22966,1,0.2,4,1,691,2851
5931,44,8,Sedan,9848,0,0.36,2,1,613,2145
5932,46,14,Sedan,14905,0,0.75,3,0,704,419
5933,64,13,Convertible,16783,0,0.29,4,0,613,733
5934,55,18,Truck,18388,0,0.64,7,0,622,583
5935,37,11,Sedan,8138,0,0.5,1,0,641,282
5936,44,5,SUV,26139,0,0.28,1,0,697,1533
5937,58,2,SUV,22901,1,0.9,3,0,571,1817
5938,71,19,Hatchback,15924,1,0.49,2,0,664,1901
5939,37,15,Convertible,9642,0,0.64,3,0,663,1117
5940,61,19,Sedan,10196,0,0.33,3,0,600,1403
5941,36,16,Hatchback,16155,2,0.41,1,1,668,3079
5942,37,15,SUV,17055,0,0.14,6,0,641,2136
5943,52,5,Hatchback,25152,1,0.53,8,0,593,2022
5944,64,7,Hatchback,11198,1,0.41,5,0,646,758
5945,19,18,Sedan,13072,0,0.4,1,0,598,550
5946,47,1,Sedan,20965,0,0.9,7,0,618,0
5947,70,13,Sedan,14688,0,0.73,9,0,694,820
5948,51,11,Convertible,16919,0,0.51,7,0,634,549
5949,39,16,Hatchback,26942,0,0.28,9,0,693,1063
5950,20,14,Hatchback,14927,0,0.98,9,0,642,1212
5951,23,17,Convertible,19059,0,0.17,2,0,602,1882
5952,32,15,SUV,19649,1,0.22,8,0,674,1630
5953,44,12,Truck,22727,0,0.34,7,0,678,1215
5954,27,16,SUV,10490,0,0.96,7,0,588,1482
5955,26,7,Convertible,26719,0,0.35,2,1,707,1708
5956,50,0,Hatchback,21432,1,0.54,1,0,726,2053
5957,49,2,Hatchback,10916,0,0.79,4,0,681,438
5958,65,15,Sedan,23894,0,0.94,7,0,654,0
5959,23,1,Sedan,27609,0,0.64,6,0,751,1423
5960,58,14,Hatchback,16526,0,0.45,2,0,677,668
5961,76,0,Hatchback,25044,0,0.99,7,0,660,250
5962,53,8,Sedan,6746,0,0.12,9,0,735,1025
5963,76,15,Sedan,13170,1,0.85,2,0,730,1814
5964,77,3,SUV,5633,0,0.35,5,0,578,1661
5965,19,11,Hatchback,28364,1,0.84,2,1,625,2109
5966,46,0,Hatchback,17889,0,0.25,1,0,679,1117
5967,21,0,Convertible,24104,0,0.41,7,0,711,1078
5968,18,6,SUV,21559,0,0.15,2,0,592,1850
5969,36,17,Truck,20140,0,0.28,6,0,695,748
5970,43,14,Truck,13152,1,0.64,7,0,630,2180
5971,42,12,Truck,20718,0,0.79,1,1,686,2143
5972,27,15,Sedan,24741,1,0.92,9,0,622,733
5973,70,6,Truck,9392,0,0.21,6,2,533,3755
5974,32,15,Convertible,10379,0,0.23,2,1,561,2543
5975,76,12,Sedan,27354,1,0.94,1,0,594,838
5976,39,13,Sedan,13666,0,0.79,1,1,620,1950
5977,68,16,Truck,14838,1,0.59,2,1,650,2748
